"FITNESS"
0.460205
0.473955
0.486198
0.553771
0.592585
0.460205
0.346378
0.690103
0.520763
0.308292
0.568536
0.517668
0.568536
0.687278
0.568536
0.524315
0.591311
0.712849
0.585911
0.572632
0.520763
0.433908
0.520763
0.593075
0.589143
0.606476
0.568536
0.568536
0.588058
0.521249
0.556802
0.529387
0.439668
0.692688
0.515156
0.712849
0.606476
0.517668
0.711523
0.593075
0.512024
0.515156
0.360372
0.614149
0.619051
0.540591
0.593355
0.568536
0.561789
0.701424
0.523548
0.711935
0.606366
0.568536
0.449993
0.439668
0.619621
0.595492
0.568536
0.519029
0.488678
0.761417
0.568536
0.555596
0.67754
0.618216
0.508445
0.588058
0.542293
0.468255
0.512024
0.589093
0.575904
0.701424
0.519312
0.614149
0.524202
0.512024
0.553771
0.52962
0.568536
0.600214
0.520763
0.568536
0.157853
0.529387
0.52962
0.460205
0.645487
0.578142
0.605233
0.574682
0.426714
0.605233
0.545069
0.574682
0.701424
0.568536
0.476178
0.568536
