"FITNESS"
0.486767
0.520763
0.568536
0.471885
0.46247
0.270062
0.195737
0.0611817
0.635145
0.0708016
0.223584
0.520763
0.294046
0.444425
0.186334
0.568536
0.606955
0.606366
0.39232
0.368492
0.492199
0.520763
0.224368
0.520763
0.406595
0.294046
0.152018
0.468255
0.588058
0.455185
0.407258
0.537503
0.512024
0.634142
0.131366
0.578142
0.370078
0.110435
0.543614
0.521249
0.543614
0.513637
0.512024
0.109358
0.455957
0.437951
0.372693
0.479693
0.578142
0.568536
0.0133297
0.616687
0.616687
0.606476
0.604631
0.407258
0.473741
0.513439
0.468033
0.325155
0.490553
0.407258
0.512024
0.520763
0.496195
0.491323
0.512024
0.468255
0.530925
0.568536
0.513152
0.766264
0.383109
0.542293
0.416051
0.505341
0.581595
0.473245
0.530576
0.497658
0.434042
0.496712
0.497658
0.606366
0.529084
0.461195
0.461195
0.521249
0.512024
0.529387
0.464995
0.416051
0.394111
0.512024
0.337057
0.484013
0.467579
0.422144
0.375293
0.600586
