"FITNESS"
0.604631
0.558993
0.568536
0.44565
0.578142
0.572424
0.485864
0.568536
0.460205
0.534713
0.578142
0.520763
0.512024
0.610399
0.408778
0.529387
0.537016
0.606476
0.4453
0.505958
0.568536
0.561789
0.377414
0.182727
0.650787
0.568536
0.568536
0.650787
0.568536
0.731538
0.568415
0.517425
0.712849
0.568536
0.579947
0.694375
0.568536
0.534713
0.546838
0.489863
0.505958
0.610399
0.650787
0.712849
0.578142
0.510386
0.690103
0.588414
0.537016
0.568536
0.602407
0.534713
0.489863
0.568536
0.578142
0.529387
0.436947
0.578142
0.578142
0.383623
0.553303
0.733608
0.575904
0.666958
0.5328
0.468255
0.497498
0.481558
0.731538
0.553771
0.721367
0.530925
0.537016
0.391738
0.583094
0.522033
0.606366
0.570186
0.530234
0.468255
0.740052
0.578142
0.590043
0.460205
0.588058
0.591311
0.593075
0.690103
0.584593
0.690103
0.614883
0.521249
0.560099
0.568536
0.610399
0.503935
0.505958
0.517668
0.694375
0.568536
