"FITNESS"
0.7781
0.558993
0.568536
0.610399
0.509151
0.572424
0.583094
0.460205
0.694375
0.537016
0.690103
0.53308
0.568536
0.505958
0.373217
0.606476
0.610399
0.568536
0.578142
0.611473
0.569341
0.731538
0.534713
0.579947
0.571271
0.578142
0.568536
0.650787
0.606366
0.466551
0.495671
0.547324
0.566265
0.520763
0.578142
0.640588
0.643561
0.35385
0.558569
0.578142
0.614883
0.558993
0.568536
0.460205
0.740052
0.721367
0.520763
0.568536
0.537016
0.588414
0.534713
0.561789
0.514159
0.575904
0.740052
0.67
0.740052
0.568536
0.522033
0.568536
0.615387
0.749516
0.568536
0.61871
0.5328
0.516127
0.606366
0.694375
0.578142
0.471752
0.568536
0.721367
0.740052
0.614969
0.71268
0.170798
0.694375
0.508964
0.86021
0.578142
0.606476
0.568536
0.50303
0.578142
0.619621
0.553303
0.578142
0.690103
0.568536
0.578142
0.604631
0.465456
0.606756
0.510386
0.578142
0.0244642
0.615387
0.690103
0.568536
0.687617
