"FITNESS"
0.313123
0.549958
0.578142
0.225764
0.270062
0.46247
0.411805
0.0288756
0.39232
0.0808433
0.245592
0.512024
0.318694
0.325155
0.193874
0.196234
0.373706
0.473606
0.635145
0.522413
0.457758
0.497658
0.411874
0.00528796
0.176778
0.468255
0.320135
0.396248
0.468255
0.445474
0.554369
0.564606
0.634142
0.543614
0.578142
0.303074
0.370078
0.109358
0.514859
0.394111
0.354428
0.168077
0.479693
0.502739
0.486917
0.000217373
0.496195
0.288684
0.420064
0.512024
0.0675429
0.468255
0.616687
0.606476
0.0158239
0.00447895
0.447861
0.288225
0.466848
0.444425
0.193704
0.407258
0.512024
0.468255
0.230226
0.520763
0.512024
0.372693
0.251701
0.579493
0.498909
0.251594
0.520763
0.766264
0.529801
0.414582
0.578142
0.261661
0.530576
0.29921
0.520763
0.374754
0.606366
0.263236
0.326654
0.461195
0.040066
0.521249
0.512024
0.211728
0.162771
0.133278
0.0162848
0.100297
0.344089
0.578142
0.422144
0.165014
0.0190449
0.593909
