"FITNESS"
0.519647
0.513439
0.568536
0.460205
0.592585
0.568536
0.581068
0.578142
0.520763
0.568536
0.578142
0.517668
0.588058
0.858094
0.568536
0.690103
0.588058
0.712849
0.251026
0.0722664
0.568536
0.558993
0.524202
0.606366
0.650787
0.690103
0.396248
0.568536
0.462518
0.560591
0.568415
0.489863
0.606476
0.614883
0.593355
0.432053
0.584593
0.588058
0.471968
0.572233
0.591311
0.460205
0.465456
0.427106
0.4453
0.588058
0.465456
0.568536
0.520763
0.477259
0.721367
0.530925
0.308292
0.593075
0.593075
0.593075
0.448114
0.614149
0.568536
0.456168
0.509302
0.593355
0.568536
0.588652
0.430516
0.578142
0.583094
0.590043
0.731538
0.740052
0.568536
0.584788
0.352288
0.578142
0.486163
0.568536
0.712849
0.164708
0.553771
0.568536
0.460205
0.504332
0.476566
0.503053
0.568536
0.578142
0.578142
0.690103
0.290706
0.505958
0.436947
0.389223
0.560099
0.473098
0.568536
0.574682
0.578142
0.517668
0.690103
0.568536
