"FITNESS"
0.513637
0.449443
0.576443
0.616687
0.320135
0.568536
0.606476
0.449993
0.429953
0.568536
0.578142
0.439668
0.568536
0.468255
0.620117
0.507126
0.457008
0.486767
0.568536
0.122696
0.568536
0.468255
0.512024
0.521249
0.519457
0.346378
0.517425
0.690103
0.512024
0.386278
0.606366
0.561789
0.533242
0.737995
0.35385
0.600503
0.592585
0.517668
0.711523
0.268486
0.568536
0.568536
0.537711
0.552322
0.487605
0.540591
0.593355
0.460205
0.449993
0.568536
0.483917
0.593075
0.701424
0.710712
0.568415
0.517668
0.501383
0.547482
0.515156
0.691925
0.520763
0.121295
0.568536
0.711935
0.493868
0.568536
0.512024
0.568536
0.540648
0.606366
0.519647
0.784988
0.634142
0.701424
0.513637
0.614149
0.589234
0.588058
0.448344
0.52962
0.534713
0.55856
0.620117
0.568536
0.491323
0.529387
0.520763
0.568536
0.218947
0.450073
0.605233
0.574682
0.468255
0.459956
0.321139
0.393105
0.488678
0.520763
0.488678
0.375156
