"FITNESS"
0.553771
0.568196
0.568536
0.610399
0.690103
0.712849
0.389545
0.731538
0.640588
0.44565
0.466551
0.615387
0.389774
0.568536
0.28826
0.643561
0.694375
0.640588
0.86021
0.614883
0.766043
0.731538
0.578142
0.457454
0.61523
0.578142
0.461629
0.694375
0.411507
0.520763
0.568536
0.568536
0.55758
0.767192
0.465896
0.568536
0.616457
0.526782
0.611473
0.653242
0.487605
0.568536
0.568536
0.529387
0.517425
0.74083
0.468255
0.568536
0.512024
0.606366
0.568536
0.561789
0.606199
0.576333
0.643561
0.711935
0.740052
0.425419
0.568536
0.547324
0.579947
0.659064
0.694375
0.61871
0.694375
0.517425
0.414459
0.650787
0.534713
0.721367
0.610399
0.587454
0.568536
0.603799
0.610399
0.679082
0.586932
0.564518
0.578142
0.540427
0.568536
0.606476
0.614883
0.568536
0.619288
0.553303
0.604631
0.463317
0.712849
0.578142
0.465456
0.0920212
0.612052
0.520763
0.588058
0.690103
0.64978
0.64978
0.568536
0.606366
