"FITNESS"
0.694375
0.746877
0.731538
0.412348
0.607231
0.722329
0.481558
0.520763
0.61812
0.711935
0.49567
0.533434
0.606366
0.520763
0.712849
0.566265
0.606366
0.529387
0.745697
0.352041
0.514779
0.606476
0.568536
0.463652
0.568536
0.568536
0.620117
0.520763
0.568775
0.620117
0.578142
0.716708
0.722329
0.606476
0.489757
0.619288
0.520763
0.573894
0.606366
0.520763
0.568536
0.620117
0.784536
0.520763
0.583844
0.578142
0.722329
0.620117
0.478742
0.568536
0.711935
0.558569
0.553771
0.540273
0.739398
0.465456
0.606476
0.606476
0.578142
0.694375
0.579947
0.729894
0.529387
0.749383
0.44565
0.553771
0.589421
0.592854
0.740052
0.518564
0.486672
1
0.520763
0.651916
0.64062
0.578142
0.694375
0.481558
0.614883
0.536612
0.568536
0.517425
0.604631
0.520763
0.436101
0.712849
0.517425
0.553771
0.575904
0.535704
0.47676
0.74083
0.604631
0.568536
0.620117
0.588058
0.712849
0.568536
0.740052
0.731538
