"FITNESS"
30
34
35
33
32
34
31
34
36
34
29
33
38
32
35
38
32
34
31
30
35
31
36
31
31
35
35
35
31
33
31
32
31
32
38
31
35
33
31
35
31
35
35
36
32
32
31
33
34
33
31
36
35
32
33
32
32
34
33
29
30
30
31
35
31
35
36
33
36
33
33
33
36
32
34
32
37
32
37
32
32
32
32
31
33
31
34
31
32
32
33
33
32
36
31
32
32
32
34
32
