"FITNESS"
30
32
33
35
30
29
35
34
33
34
30
33
34
31
36
34
30
34
32
32
35
33
36
31
31
31
35
36
32
36
36
32
32
32
38
35
32
34
31
35
30
28
36
31
33
31
31
33
33
30
29
36
30
30
30
31
33
34
31
31
30
30
31
29
31
31
31
32
30
34
33
33
30
29
31
32
33
33
37
34
31
29
32
32
32
32
32
31
32
31
33
30
33
36
32
30
32
31
30
29
