0.0387879,-0.00121212,-0.000808081,-0.000808081,-0.0020202,-0.00282828,-0.00040404,-0.00444444,-0.00363636,-0.0020202,0.00767677,-0.000808081,0.00363636,-0.00323232,-0.0020202,-0.00040404,-0.00040404,-0.00040404,-0.00969697,-0.00121212,0.00969697,-0.000808081,-0.00646465,-0.00161616,0.00484848,-0.0121212,-0.00121212,0.0145455,0.00121212,-0.000808081,0.00444444,0.00848485,-0.00040404,0,0.0117172,0.00363636,0,0.00161616,0.0125253,-0.00686869,-0.00444444,-0.00444444,-0.00040404,-0.00121212,-0.0020202,0.00525253,0.00767677,-0.0109091,-0.00040404,-0.00121212
-0.00121212,0.0293939,-0.000606061,-0.000606061,-0.00151515,-0.00969697,-0.00030303,-0.00333333,-0.00272727,-0.00151515,0.00575758,-0.000606061,0.00272727,-0.00242424,0.00606061,-0.00030303,-0.00030303,0.00979798,-0.00727273,-0.000909091,-0.00030303,-0.000606061,-0.00737374,-0.00121212,0.0112121,-0.0040404,-0.000909091,0.00585859,0.0059596,-0.000606061,0.00585859,-0.00121212,-0.00787879,0,0.00626263,0.00525253,0,0.00373737,0.00434343,-0.00515152,-0.00333333,0.00171717,0.00222222,-0.000909091,0.0010101,0.00646465,-0.00181818,-0.0132323,-0.00030303,-0.000909091
-0.000808081,-0.000606061,0.019798,-0.00040404,-0.0010101,-0.00646465,-0.00020202,0.00787879,-0.00181818,-0.0010101,0.00383838,-0.00040404,0.00181818,0.00848485,0.0040404,-0.00020202,-0.00020202,-0.00020202,-0.00484848,-0.000606061,-0.00020202,-0.00040404,0.00181818,-0.000808081,0.00747475,0.0040404,-0.000606061,-0.00282828,0.0107071,-0.00040404,-0.00282828,-0.000808081,0.00484848,0,0.000808081,0.00686869,0,-0.00424242,-0.00383838,0.00666667,-0.00222222,-0.00222222,0.00484848,-0.000606061,0.0040404,0.00767677,-0.00121212,-0.00545455,-0.00020202,-0.000606061
-0.000808081,-0.000606061,-0.00040404,0.019798,-0.0010101,0.00363636,-0.00020202,-0.00222222,-0.00181818,-0.0010101,-0.00626263,-0.00040404,0.00181818,0.00848485,-0.00606061,-0.00020202,-0.00020202,-0.00020202,-0.00484848,-0.000606061,-0.00020202,-0.00040404,0.00181818,-0.000808081,0.00747475,0.0040404,-0.000606061,-0.00282828,0.000606061,-0.00040404,-0.00282828,-0.000808081,-0.00525253,0,0.000808081,-0.00323232,0,-0.00424242,-0.00383838,-0.00343434,-0.00222222,0.00787879,0.00484848,-0.000606061,-0.00606061,-0.00242424,-0.00121212,0.00464646,-0.00020202,-0.000606061
-0.0020202,-0.00151515,-0.0010101,-0.0010101,0.0479798,0.0343434,-0.000505051,-0.00555556,-0.00454545,0.0176768,0.00959596,-0.0010101,0.00454545,-0.0040404,-0.020202,-0.000505051,-0.000505051,-0.000505051,-0.0121212,-0.00151515,-0.000505051,0.00909091,0.00454545,-0.0020202,0.0186869,-0.010101,-0.00151515,-0.00707071,0.00656566,-0.0010101,-0.00707071,-0.0020202,-0.0131313,0,-0.0131313,0.0121212,0,0.00959596,-0.00959596,-0.00858586,-0.00555556,-0.0106061,0.00707071,-0.00151515,0.00505051,-0.00606061,-0.0030303,0.0116162,-0.000505051,-0.00151515
-0.00282828,-0.00969697,-0.00646465,0.00363636,0.0343434,0.219798,-0.00323232,-0.0153535,-0.00888889,0.0040404,0.0412121,0.0137374,0.0290909,-0.0157576,-0.107071,0.00686869,0.00686869,-0.00323232,-0.0270707,0.00040404,-0.00323232,0.0137374,0.0189899,-0.00282828,0.0286869,0.0141414,0.00040404,0.00525253,-0.00040404,0.00363636,-0.0351515,-0.0129293,-0.0335354,0,-0.0375758,-0.0113131,0,-0.00727273,-0.0210101,-0.0246465,-0.0254545,0.0149495,-0.0234343,0.00040404,-0.00606061,-0.0185859,-0.00929293,0.0238384,-0.00323232,-0.00969697
-0.00040404,-0.00030303,-0.00020202,-0.00020202,-0.000505051,-0.00323232,0.01,-0.00111111,-0.000909091,0.00959596,-0.00818182,-0.00020202,0.000909091,-0.000808081,-0.00808081,-0.00010101,-0.00010101,-0.00010101,-0.00242424,-0.00030303,-0.00010101,-0.00020202,0.000909091,-0.00040404,0.00373737,-0.00808081,0.00979798,-0.00141414,-0.00474747,-0.00020202,-0.00141414,-0.00040404,0.00747475,0,-0.00464646,-0.00161616,0,-0.00212121,-0.00191919,0.00838384,0.0089899,0.00393939,-0.00262626,-0.00030303,-0.0030303,-0.00121212,0.00949495,0.00232323,-0.00010101,-0.00030303
-0.00444444,-0.00333333,0.00787879,-0.00222222,-0.00555556,-0.0153535,-0.00111111,0.0988889,-0.01,-0.00555556,0.000909091,0.0179798,-0.010202,0.00121212,0.0121212,-0.00111111,-0.00111111,-0.00111111,-0.00646465,0.00676768,-0.00111111,-0.00222222,0.01,-0.00444444,0.0209091,0.0020202,-0.00333333,-0.0155556,0.00838384,-0.00222222,-0.0155556,-0.00444444,0.00141414,0,0.019596,0.00242424,0,-0.0132323,-0.0110101,-0.00878788,-0.0122222,-0.00717172,0.00141414,0.00676768,0.00707071,-0.00323232,-0.00666667,0.00535354,0.0089899,0.00676768
-0.00363636,-0.00272727,-0.00181818,-0.00181818,-0.00454545,-0.00888889,-0.000909091,-0.01,0.0827273,-0.00454545,-0.00292929,-0.00181818,0.00818182,-0.00727273,0.0181818,0.00919192,0.00919192,-0.000909091,0.0185859,-0.00272727,-0.000909091,-0.00181818,0.00818182,0.00646465,0.00333333,-0.0020202,-0.00272727,-0.0127273,-0.00232323,-0.00181818,-0.0127273,-0.00363636,0.0167677,0,-0.0216162,-0.0145455,0,0.0112121,0.0231313,0.0148485,0.010202,-0.0150505,-0.0135354,0.00737374,-0.00707071,-0.0109091,0.00464646,0.000707071,-0.000909091,0.00737374
-0.0020202,-0.00151515,-0.0010101,-0.0010101,0.0176768,0.0040404,0.00959596,-0.00555556,-0.00454545,0.0479798,-0.000505051,-0.0010101,0.00454545,-0.0040404,-7.56939e-20,-0.000505051,-0.000505051,-0.000505051,-0.0121212,-0.00151515,-0.000505051,0.00909091,0.00454545,-0.0020202,0.00858586,-0.020202,0.00858586,-0.00707071,-0.0136364,-0.0010101,-0.00707071,-0.0020202,0.00707071,0,-0.0131313,0.0121212,0,0.00959596,0.000505051,0.00151515,0.00454545,-0.0106061,0.00707071,-0.00151515,-0.00505051,-0.00606061,0.00707071,0.0116162,-0.000505051,-0.00151515
