"FITNESS"
38
42
42
41
42
40
41
40
41
40
39
39
38
38
38
41
40
38
39
40
42
42
40
40
40
42
42
39
38
42
40
40
39
37
43
41
39
39
39
37
41
40
41
40
40
41
40
41
43
40
37
40
40
39
40
41
41
40
39
39
41
40
42
41
41
40
37
40
38
40
40
41
42
41
43
41
41
41
42
42
41
40
40
42
41
41
39
41
41
38
39
40
42
40
40
39
40
41
42
43
