"FITNESS"
28
30
30
28
28
29
28
28
26
25
22
25
27
25
27
27
27
29
29
29
28
25
28
26
28
31
26
28
29
29
27
30
26
27
29
29
29
27
24
23
24
31
25
20
27
22
30
26
32
27
26
32
23
23
26
24
20
25
29
25
29
32
23
30
25
30
27
31
27
26
24
27
27
29
31
30
29
26
29
26
24
27
26
28
22
27
32
31
27
24
32
24
26
28
26
23
18
24
27
25
