"FITNESS"
40
40
41
40
40
42
40
40
44
39
40
41
44
40
42
42
40
42
39
41
40
42
42
42
41
40
41
39
42
40
41
38
42
39
44
41
43
43
42
41
44
38
42
43
43
43
43
43
41
39
41
43
45
43
42
42
42
45
45
41
42
43
41
44
44
41
41
41
43
39
42
41
42
40
42
41
38
45
40
45
41
38
42
42
42
41
41
42
40
40
40
40
41
39
40
42
40
42
40
42
