"FITNESS"
40
32
40
38
36
37
37
37
37
38
38
40
41
39
37
40
40
38
36
40
35
38
39
41
38
38
38
39
37
38
38
37
39
37
38
37
41
36
38
41
38
37
41
38
38
38
40
39
38
38
39
42
42
38
38
37
38
38
40
39
40
40
40
40
39
39
35
38
38
39
39
38
40
39
39
37
38
38
38
38
40
38
37
40
41
40
41
41
41
40
41
40
41
39
40
42
39
39
40
40
